"date","RH","CM","CT","num_infect"
1958-02-04 03:00:00,94.2658,0.000501007,291.86,0.6
1958-02-04 09:00:00,94.0142,0.000501007,292.022,1.03
1958-02-04 15:00:00,94.2735,0.000331789,291.977,1.27
1958-02-04 21:00:00,95.7113,0.000420034,293.113,5.2
1958-02-05 03:00:00,93.945,0.000501007,292.294,2.88
1958-02-05 09:00:00,94.8425,0.000501007,292.157,2.94
1958-02-05 15:00:00,96.8414,0.000299305,292.875,7.11
1958-02-05 21:00:00,92.3105,1.94907e-05,294.255,19.04
1958-02-06 03:00:00,94.894,0.000109851,292.741,8.23
1958-02-06 09:00:00,95.5325,6.29723e-05,292.928,10.76
1958-02-06 15:00:00,86.7072,-4.23516e-22,296.375,0
1958-02-06 21:00:00,76.3418,-2.11758e-22,299.827,0
1958-02-07 03:00:00,96.1455,9.28044e-05,292.608,0.09
1958-02-07 09:00:00,93.2569,1.09076e-05,292.771,0.35
1958-02-07 15:00:00,86.1381,-4.23516e-22,297.644,0
1958-02-07 21:00:00,77.0006,-2.11758e-22,299.943,0
1958-02-08 03:00:00,94.9276,0.000119656,292.741,0.1
1958-02-08 09:00:00,93.8613,6.59525e-05,291.515,0.07
1958-02-08 15:00:00,93.7083,-2.11758e-22,295.147,0
1958-02-08 21:00:00,83.0777,0,296.162,0
1958-02-09 03:00:00,94.6801,0.000425845,292.162,0.05
1958-02-09 09:00:00,96.4592,0.000490367,292.354,0.23
1958-02-09 15:00:00,98.3261,0.000454843,293.406,1.25
1958-02-09 21:00:00,94.0274,5.8651e-05,294.379,3.92
1958-02-10 03:00:00,95.2373,0.000501007,292.883,1.93
1958-02-10 09:00:00,95.002,0.000444084,292.657,2.13
1958-02-10 15:00:00,87.7548,0,295.228,0
1958-02-10 21:00:00,78.8017,-2.11758e-22,299.015,0
1958-02-11 03:00:00,95.4483,0.00011006,292.396,0.07
1958-02-11 09:00:00,93.8533,7.15256e-06,292.674,0.32
1958-02-11 15:00:00,86.671,-2.11758e-22,296.744,0
1958-02-11 21:00:00,75.0561,-4.23516e-22,299.798,0
1958-02-12 03:00:00,95.5502,0.000138521,292.589,0.09
1958-02-12 09:00:00,96.4564,5.26607e-05,293.208,0.53
1958-02-12 15:00:00,86.9851,0,296.795,0
1958-02-12 21:00:00,76.2974,-2.11758e-22,300.157,0
1958-02-13 03:00:00,95.3002,7.73668e-05,293.531,0.2
1958-02-13 09:00:00,94.6495,6.76513e-05,292.63,0.31
1958-02-13 15:00:00,86.8256,0,298.349,0
1958-02-13 21:00:00,79.1125,-4.23516e-22,298.638,0
1958-02-14 03:00:00,94.6523,2.93553e-05,292.669,0.09
1958-02-14 09:00:00,92.4974,5.25415e-05,291.015,0.03
1958-02-14 15:00:00,84.9597,0,296.716,0
1958-02-14 21:00:00,75.85,-8.47033e-22,299.001,0
1958-02-15 03:00:00,95.6078,0.000108182,292.063,0.05
1958-02-15 09:00:00,92.878,1.12057e-05,291.957,0.14
